シナリオ1

境界ID, 57
----------------
力の中心 Z-Axis (X-Y), -13.2964, -25.7054, cm
サマリー MX, -0.0979918, N-m
サマリー MY, 0.0475131, N-m
サマリー MZ, -0.0156791, N-m

境界ID, 17
----------------
面積, 1492.47, cm^2
サマリー FX, -4.28537, Newton
サマリー FY, 0.00191792, Newton
サマリー FZ, -10.3885, Newton
力の中心 X-Axis (Y-Z), -25.6175, -1.12856, cm
力の中心 Y-Axis (X-Z), -0.0612126, 0.939569, cm
力の中心 Z-Axis (X-Y), 3.03395, -25.3294, cm
サマリー MX, 2.63133, N-m
サマリー MY, 0.363545, N-m
サマリー MZ, -1.09781, N-m

境界ID, 16
----------------
面積, 3.28744, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 15
----------------
面積, 5.43974, cm^2
サマリー FX, -4.95499e-05, Newton
サマリー FY, -0.0305527, Newton
サマリー FZ, 2.16731e-05, Newton
力の中心 X-Axis (Y-Z), -50, -0.391472, cm
力の中心 Y-Axis (X-Z), 1.39649, 0.416243, cm
力の中心 Z-Axis (X-Y), 1.6415, -50, cm
サマリー MX, 0.000116337, N-m
サマリー MY, -1.6179e-07, N-m
サマリー MZ, -0.000451441, N-m

境界ID, 14
----------------
面積, 23.8465, cm^2
サマリー FX, -0.158948, Newton
サマリー FY, -1.85798e-05, Newton
サマリー FZ, 0.0579125, Newton
力の中心 X-Axis (Y-Z), -26.3693, -5.08087, cm
力の中心 Y-Axis (X-Z), 14.0965, -5.12731, cm
力の中心 Z-Axis (X-Y), 14.1133, -26.3708, cm
サマリー MX, -0.0152729, N-m
サマリー MY, -9.74172e-05, N-m
サマリー MZ, -0.0419162, N-m

境界ID, 13
----------------
面積, 1.48342, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 12
----------------
面積, 4.54639, cm^2
サマリー FX, -0.0265972, Newton
サマリー FY, 2.24793e-07, Newton
サマリー FZ, -0.00283041, Newton
力の中心 X-Axis (Y-Z), -24.7117, -5.29904, cm
力の中心 Y-Axis (X-Z), 14.0157, -5.33617, cm
力の中心 Z-Axis (X-Y), 14.0118, -24.7685, cm
サマリー MX, 0.000701063, N-m
サマリー MY, 0.00180598, N-m
サマリー MZ, -0.00657257, N-m

境界ID, 11
----------------
面積, 0.801055, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 10
----------------
面積, 32.707, cm^2
サマリー FX, -0.000829556, Newton
サマリー FY, -8.18064e-05, Newton
サマリー FZ, 0.13025, Newton
力の中心 X-Axis (Y-Z), -4.39772, -0.1, cm
力の中心 Y-Axis (X-Z), 21.1845, -0.1, cm
力の中心 Z-Axis (X-Y), 20.0711, -4.11196, cm
サマリー MX, -0.00535589, N-m
サマリー MY, -0.0261416, N-m
サマリー MZ, -5.38118e-05, N-m

境界ID, 9
----------------
面積, 2.0825, cm^2
サマリー FX, -0.0231223, Newton
サマリー FY, 4.51452e-06, Newton
サマリー FZ, -0.00146743, Newton
力の中心 X-Axis (Y-Z), -4.12808, 0.00280735, cm
力の中心 Y-Axis (X-Z), 22.9302, 0.549048, cm
力の中心 Z-Axis (X-Y), 22.9396, -4.15068, cm
サマリー MX, 6.08836e-05, N-m
サマリー MY, 0.000335973, N-m
サマリー MZ, -0.000953473, N-m

境界ID, 8
----------------
面積, 32.7223, cm^2
サマリー FX, -0.00109371, Newton
サマリー FY, -0.000101753, Newton
サマリー FZ, -0.179053, Newton
力の中心 X-Axis (Y-Z), -4.22565, 0.1, cm
力の中心 Y-Axis (X-Z), 21.1508, 0.1, cm
力の中心 Z-Axis (X-Y), 20.5643, -4.14009, cm
サマリー MX, 0.00741306, N-m
サマリー MY, 0.03682, N-m
サマリー MZ, -6.77377e-05, N-m

境界ID, 7
----------------
面積, 0.185116, cm^2
サマリー FX, 0, Newton
サマリー FY, 0, Newton
サマリー FZ, 0, Newton
サマリー MX, 0, N-m
サマリー MY, 0, N-m
サマリー MZ, 0, N-m

境界ID, 6
----------------
面積, 1.4217, cm^2
サマリー FX, -4.02088e-05, Newton
サマリー FY, 0.00512405, Newton
サマリー FZ, -0.000291364, Newton
力の中心 X-Axis (Y-Z), -7.45545, 0.00531544, cm
力の中心 Y-Axis (X-Z), 20.3495, 0.00266695, cm
力の中心 Z-Axis (X-Y), 21.5776, -7.44046, cm
サマリー MX, 2.15421e-05, N-m
サマリー MY, 6.28672e-05, N-m
サマリー MZ, 0.00103972, N-m

境界ID, 5
----------------
面積, 1.99523, cm^2
サマリー FX, 0.00644679, Newton
サマリー FY, -2.2617e-05, Newton
サマリー FZ, 3.12612e-05, Newton
力の中心 X-Axis (Y-Z), -3.90517, -0.000146119, cm
力の中心 Y-Axis (X-Z), 18.0438, -0.000451448, cm
力の中心 Z-Axis (X-Y), 18.0679, -5.43481, cm
サマリー MX, -1.69909e-06, N-m
サマリー MY, -5.65765e-06, N-m
サマリー MZ, 0.000247677, N-m

境界ID, 4
----------------
面積, 0.0117915, cm^2
サマリー FX, -0.000113713, Newton
サマリー FY, 7.08491e-05, Newton
サマリー FZ, -0.000113583, Newton
力の中心 X-Axis (Y-Z), -7.43864, 0.0405688, cm
力の中心 Y-Axis (X-Z), 22.9354, 0.0348496, cm
力の中心 Z-Axis (X-Y), 22.9414, -7.43861, cm
サマリー MX, 8.42429e-06, N-m
サマリー MY, 2.60113e-05, N-m
サマリー MZ, 7.79087e-06, N-m

境界ID, 3
----------------
